speaker_id,final_split,utterance_count,duration_seconds,provenance_composition,duplicate_file_count,utterance_bucket,eligibility_status,eligibility_reason,selection_hash,split_seed,split_version
1619,train,5,15.000000,train=5|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,aab268bb8ddc9909dcc50d2becc37aa3cdfbabc448c7c99721b44f61dfecf037,20260729,v2
1620,validation,37,111.000000,train=22|train_small=15|part=0|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,0b2162fd93ba755b99efb08fc459f944207534836d2d1b5af13b743d7bad0c7d,20260729,v2
1621,train,19,57.000000,train=8|train_small=11|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,7d8385bf1e8abf3e56bed84b5bc7a75d759f94b0a4359cd2162b3ca91cb26d4c,20260729,v2
1622,validation,320,960.000000,train=163|train_small=157|part=0|test=0,0,200-499,eligible_evaluation,at_least_20_utterances,157090bf355272be020bfe1776f3db4b8c4358fab8a2dfa46fa223f5d5d3eabc,20260729,v2
1623,train,3,9.000000,train=1|train_small=2|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,d13d68b9a12da166e87e774c4e179e6d9dd5663db4db5b1ce3f9c4c7ddabf9c4,20260729,v2
1624,train,2,6.000000,train=2|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,1ab2b87b971987d3e651d2ae7b8680eba3f0f5fb898e501f8076d26312299ee9,20260729,v2
1625,test,164,492.000000,train=164|train_small=0|part=0|test=0,0,100-199,eligible_evaluation,at_least_20_utterances,3b53cd8d5a685983daeaed06250a4fc3761f9f33b29283ca4fba057d1a816819,20260729,v2
1626,test,133,399.000000,train=0|train_small=0|part=0|test=133,0,100-199,eligible_evaluation,at_least_20_utterances,47ea403f13ffb8678bdbe8c57653a7d697f76aff9892d3b445b1c831aa3f1716,20260729,v2
1627,train,108,324.000000,train=0|train_small=0|part=0|test=108,0,100-199,eligible_train,at_least_2_utterances,e4317f100fb20063f0aa4c3f04344b0ee0159346cd495c41898b69c0295f3af2,20260729,v2
1628,train,40,120.000000,train=24|train_small=16|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,d577d3962e4b0d52d40c6a181c2886c6d545314326766eb7e5a94a589a677c3d,20260729,v2
1629,train,22,66.000000,train=9|train_small=13|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,cbcf636a8ccdb5d342cc1cd957c66e27beb35d2fe834f3083bc1fbad168f3e20,20260729,v2
1630,train,11,33.000000,train=6|train_small=5|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,3b41e6c4fc7f647d2989c8f8138bcc7e56f6fa7c2ba5e97bd2ac93447ccda9d5,20260729,v2
1631,train,837,2511.000000,train=408|train_small=429|part=0|test=0,0,500+,eligible_train,at_least_2_utterances,4fe2110e76cdaa8a912513b05a719d39a447b493443841564221e979bfd06d00,20260729,v2
1632,train,33,99.000000,train=0|train_small=0|part=0|test=33,0,20-49,eligible_train,at_least_2_utterances,47a36bdd55b72361e66695f859b6f1b6def773919a57fa658ae1ba30d68483b6,20260729,v2
1633,train,2,6.000000,train=2|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,0688386b164bfc8a0bc38cd449fa15342574fbc4525784b8fd901a059e2c4add,20260729,v2
1634,train,14,42.000000,train=5|train_small=9|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,647f9b87335541ab1233f8e81edb7eb4cb744dacb2c900ebbd68edb53a671bfa,20260729,v2
1635,test,54,162.000000,train=54|train_small=0|part=0|test=0,0,50-99,eligible_evaluation,at_least_20_utterances,2b83c27afc71ee31bc869ec17b5181093f864a65b7a0e625ed91329e971f06d9,20260729,v2
1636,train,20,60.000000,train=10|train_small=10|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,4e9fac87da921c3dc59cf65393fd65833ad844a90aa8188f354349cdb5ac55fd,20260729,v2
1637,train,4,12.000000,train=4|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,cc672eb742453fcf1947851087eaff9c3482980567435de603f5fb01d0f75def,20260729,v2
1638,train,20,60.000000,train=10|train_small=10|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,ade12b01764cb8790baf14b736398105ea1c2593eec329e0ab6ebc13fa5d8a42,20260729,v2
1639,test,1450,4350.000000,train=744|train_small=706|part=0|test=0,0,500+,eligible_evaluation,at_least_20_utterances,2a59a484330bd84e6f28816bf4c0212ce8df66cb0ad4be2d6a361f8f41370098,20260729,v2
1640,train,1265,3795.000000,train=644|train_small=621|part=0|test=0,0,500+,eligible_train,at_least_2_utterances,e58a99302564b469b9c37c63000fbca468c07289192f41c8d8020812b838480e,20260729,v2
1641,train,2,6.000000,train=1|train_small=1|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,98d57364d0b72f9aa47ad28772405459e5b80c63b9ef028fbccc34b8b6863437,20260729,v2
1642,train,1045,3135.000000,train=531|train_small=514|part=0|test=0,0,500+,eligible_train,at_least_2_utterances,e199a1ac4a36b005cd2c36388d522a2ecab2d684155ce980a53be095557591e8,20260729,v2
1643,test,602,1806.000000,train=304|train_small=298|part=0|test=0,0,500+,eligible_evaluation,at_least_20_utterances,2f9ff7edbfa8cdf7ce7ab6792b6cf0f4274e691b22b229d1cbccedfe260fcb2f,20260729,v2
1644,train,109,327.000000,train=50|train_small=59|part=0|test=0,0,100-199,eligible_train,at_least_2_utterances,b977f5b0e3bf6bf62ab0ec95de31a4422985e30a48d02b40e19a8925e83dbbd3,20260729,v2
1645,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,b903212062dad792e3aa3dbdd1952c4e2d93d69309c8d192bf9ec09dde8d58a9,20260729,v2
1646,train,3,9.000000,train=3|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,8c5cc8edfa76b24cc358b2ab34356d45bcc094dca5b62d69598723ac5449d341,20260729,v2
1647,train,7,21.000000,train=4|train_small=3|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,81a24e2606c91c5aea2ce181ce6e0be8e15de790aedf066fb714b5beae24f8a1,20260729,v2
1648,train,66,198.000000,train=32|train_small=34|part=0|test=0,0,50-99,eligible_train,at_least_2_utterances,bff986d91e588f3713be2588357e896b0894fd39c72b943194667069819b394a,20260729,v2
1649,train,255,765.000000,train=255|train_small=0|part=0|test=0,0,200-499,eligible_train,at_least_2_utterances,c0c4c82028cc145b0fd1c87a683b577133b38c372163074443e13d03d34ac87a,20260729,v2
1650,test,120,360.000000,train=59|train_small=61|part=0|test=0,0,100-199,eligible_evaluation,at_least_20_utterances,3a18b755b3b068ed59523a1f61a1bc4c0d5a9d6e0758d857ee52ea8203f86cdf,20260729,v2
1651,train,11,33.000000,train=5|train_small=6|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,4e0271177bad38afa9765b1f220cbf54537619f102dc941480f4be9c9cbaabe1,20260729,v2
1652,train,8,24.000000,train=8|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,57a8e4f47a37daa709eed4a175c70b6ca9b839d28455edc98d597992ba491da9,20260729,v2
1653,train,5,15.000000,train=2|train_small=3|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,b1680c9181c1419704f7f2440cb26fdbbd93dda520b273472fab8527f3265c16,20260729,v2
1654,train,96,288.000000,train=0|train_small=0|part=0|test=96,0,50-99,eligible_train,at_least_2_utterances,fce7fce9b3441e46629fcbdf7183289a48c4bacf737789f13086d74aff52e168,20260729,v2
1655,test,110,330.000000,train=0|train_small=0|part=0|test=110,0,100-199,eligible_evaluation,at_least_20_utterances,2fa9f96d7b2f22d1457d66170a7f4af9682270c94054644d30d135472f816ca5,20260729,v2
1656,train,102,306.000000,train=51|train_small=51|part=0|test=0,0,100-199,eligible_train,at_least_2_utterances,5c84165471baa5370f9cb6de022d05e9ad069fc9ae47fe1857fad7812d92b270,20260729,v2
1657,train,1572,4716.000000,train=795|train_small=777|part=0|test=0,0,500+,eligible_train,at_least_2_utterances,dd994dbabcedacfa371786de349c2fbe135b2a3f2acc13871bf6f1cef29eade5,20260729,v2
1658,train,61,183.000000,train=34|train_small=27|part=0|test=0,0,50-99,eligible_train,at_least_2_utterances,af89942c9e9068b32b4f7e13bbe6ec84ba2c16cbafc28f064358fe2f5d22fa37,20260729,v2
1659,train,645,1935.000000,train=0|train_small=0|part=0|test=645,0,500+,eligible_train,at_least_2_utterances,9cca77fcd1bc571a3a6a13106876f36f7dfc5883b906dccf7bb5532d13a95228,20260729,v2
1660,train,17,51.000000,train=8|train_small=9|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,eb6b800b008f738f60b261ccb022e2ca2053af14b5181a86df6080703c1e42fd,20260729,v2
1661,train,187,561.000000,train=187|train_small=0|part=0|test=0,0,100-199,eligible_train,at_least_2_utterances,e92868533b2c61d4ad73553d887896d6718afd4739462ff470a23e0c2c92b7c0,20260729,v2
1662,train,124,372.000000,train=124|train_small=0|part=0|test=0,0,100-199,eligible_train,at_least_2_utterances,5f00f7581b21e2425365c840202f52a58c011ca746aebc8c9674d0aaf8ef0523,20260729,v2
1663,train,9,27.000000,train=3|train_small=6|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,9561c08ea50fab7f1c721140c9fda1a1894cfcda021c97826de9e122dddb1a7b,20260729,v2
1664,train,285,855.000000,train=143|train_small=142|part=0|test=0,0,200-499,eligible_train,at_least_2_utterances,841ad786e922d69905f9883b83af359a62c48c138da6eda0980c5c49b2fd3655,20260729,v2
1665,train,1911,5733.000000,train=1911|train_small=0|part=0|test=0,0,500+,eligible_train,at_least_2_utterances,d800e6fa864ac1cc884bd2738643152598f56432b4d7ad0edf299c9d01fa8cd3,20260729,v2
1666,train,660,1980.000000,train=0|train_small=0|part=0|test=660,0,500+,eligible_train,at_least_2_utterances,471f6939a3e409676a2897f9368823eccd38c1de5c2926192c220e37c32dd874,20260729,v2
1667,train,38,114.000000,train=20|train_small=18|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,aee1b4e4241ef50818a40d1ea51db138025a61d7840b17044695b535a21245cf,20260729,v2
1668,test,1848,5544.000000,train=1277|train_small=571|part=0|test=0,0,500+,eligible_evaluation,at_least_20_utterances,290520a863e09e069d4319e80cd698e1544c0903e9a5311269f344de526ccddd,20260729,v2
1669,train,2033,6099.000000,train=1024|train_small=1009|part=0|test=0,0,500+,eligible_train,at_least_2_utterances,e049c3f4c8bed2db2bbc535c3e68f03b80b3674adf8408a1fec2f37b79a9b9c0,20260729,v2
1670,train,61,183.000000,train=0|train_small=0|part=0|test=61,0,50-99,eligible_train,at_least_2_utterances,db0e8055257745ca042760a83ccf3324aa7ccfa3438fe266034df724fad39a72,20260729,v2
1671,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,7ec8d2e60e5d62890962644f1c0899a6841d4f841c5580888fed5df53e0ef7b7,20260729,v2
1672,train,26,78.000000,train=13|train_small=13|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,71b6fb5e5abc5528633936816dc0a457e22a5d1f4d4d2160bfdc470710a63665,20260729,v2
1673,train,83,249.000000,train=44|train_small=39|part=0|test=0,0,50-99,eligible_train,at_least_2_utterances,53d2ad02a08d4fcb5db56cb9be8d4c9e8007bfcc4e3d754583bf3af2fe98f0cf,20260729,v2
1674,validation,68,204.000000,train=34|train_small=34|part=0|test=0,0,50-99,eligible_evaluation,at_least_20_utterances,145a2a84f69c4a9642f7680da71f48d91ed365469d9a5a99a97d1d149c84bd45,20260729,v2
1676,validation,160,480.000000,train=0|train_small=0|part=0|test=160,0,100-199,eligible_evaluation,at_least_20_utterances,227ef77008c8fd6f436156427976ab5dd1b1771b688bcda56482ba252036e4fb,20260729,v2
1677,validation,319,957.000000,train=158|train_small=161|part=0|test=0,0,200-499,eligible_evaluation,at_least_20_utterances,0cf5aabb000a4cd7f65f53843c62463d6cd70c9f8c833a0acd784fb8b0478863,20260729,v2
1678,validation,271,813.000000,train=0|train_small=0|part=0|test=271,0,200-499,eligible_evaluation,at_least_20_utterances,0a80748a6c5b15113e2d06bbdd12b487bf61ede01e7fa3383fbf426540c790d5,20260729,v2
1679,test,64,192.000000,train=31|train_small=33|part=0|test=0,0,50-99,eligible_evaluation,at_least_20_utterances,2b8f3400dac346a3ad743b6f88927d2501f5309b094338905e704f70b11480e5,20260729,v2
1680,validation,400,1200.000000,train=206|train_small=194|part=0|test=0,0,200-499,eligible_evaluation,at_least_20_utterances,01a7151f47321c4dc079710c1f620bf6d09dde3e4a5e8ff2c735f4aae450184e,20260729,v2
1681,train,21,63.000000,train=12|train_small=9|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,4e29e50bc6d841552261585bf7537cd4d7e0981776d61d7e7a2eae5927770c84,20260729,v2
1682,train,237,711.000000,train=123|train_small=114|part=0|test=0,0,200-499,eligible_train,at_least_2_utterances,b35f3a8ee9ceb0c9f9ce81eeffe2b703fb322e19e85ecdcaf63a62fa93c42b5e,20260729,v2
1683,train,555,1665.000000,train=555|train_small=0|part=0|test=0,0,500+,eligible_train,at_least_2_utterances,852fb6fd7c6af948489470ef4df89dc8279468ab32a1cef9acae141e2fd595cd,20260729,v2
1684,train,36,108.000000,train=0|train_small=0|part=0|test=36,0,20-49,eligible_train,at_least_2_utterances,5b0dbaf825912be91ec4c68ff169094d3bc163219cb916393806041ff2098ae0,20260729,v2
1685,train,49,147.000000,train=0|train_small=0|part=0|test=49,0,20-49,eligible_train,at_least_2_utterances,8339686f09b42eecc04dfce0b5cd282ffa53381944584ca76ebbe00b21a6e40d,20260729,v2
1686,test,330,990.000000,train=330|train_small=0|part=0|test=0,0,200-499,eligible_evaluation,at_least_20_utterances,24d4d1b7cd763ea2d30d21eef45192f74ec2617deaa0802a91eebca1352f64fb,20260729,v2
1687,train,45,135.000000,train=45|train_small=0|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,dcfe7c73ba258fa585214629fb5bbce5ae8ca2f29899e15761d0047d89b3a44e,20260729,v2
1688,train,35,105.000000,train=19|train_small=16|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,bd1eb9cb93e98f97761b75d1025bba2a1911ddd587a592e70bc5741e374e4257,20260729,v2
1689,train,13,39.000000,train=0|train_small=13|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,3168e4ea9f246ac2aced5067da58f220a0e4406d3ae17f4e99169b092a3bb4ff,20260729,v2
1690,excluded,1,3.000000,train=0|train_small=0|part=0|test=1,0,1,ineligible,singleton_speaker,921fe9c141ac99fe55a5273c2138e20f511990d03d3c46401dcde55a8c48da24,20260729,v2
1691,validation,45,135.000000,train=22|train_small=23|part=0|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,02a9a3c46863a9a57373a80f9ef702aa8f9d56a888e844a31df486bbb4d1978f,20260729,v2
1692,test,29,87.000000,train=19|train_small=10|part=0|test=0,0,20-49,eligible_evaluation,at_least_20_utterances,2b73d5ed3c77f2e36a3c224196e15a37ca6848ff7197bc58e330f4a8431c94cf,20260729,v2
1693,train,5,15.000000,train=0|train_small=0|part=0|test=5,0,2-19,eligible_train,at_least_2_utterances,543fc6d7c91e7b931e6cfd4332c588cbd3e6f24cd352c07c381589297ecd65e5,20260729,v2
1694,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,217ce362167e62c1e4632ac571c59d7d0e4ea3d47adee1ca6540034f37ab06b3,20260729,v2
1695,train,3,9.000000,train=2|train_small=1|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,f6885af3c42463ed7bdfc993c975eef9f16b901536f31d80f4c13a35549be777,20260729,v2
1696,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,9c5024f50972cd2d8a22378d49eeb4fc8c33264a2fb27a52227a7b824ad82b1f,20260729,v2
1697,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,08a4fd643688ecebd99e9b473991738740d544eecf5f0748498b38aeca75ca70,20260729,v2
1698,train,366,1098.000000,train=189|train_small=177|part=0|test=0,0,200-499,eligible_train,at_least_2_utterances,b923de56f79db424ccb7dd46aefdee6f9e4ec7c27a379ac0580e90b6ee4d247b,20260729,v2
1699,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,2e06fa66129ad22b4a35de71a0618628c15734b47d12f92df4a2aca97e948a17,20260729,v2
1701,train,4,12.000000,train=0|train_small=0|part=0|test=4,0,2-19,eligible_train,at_least_2_utterances,66cd4feb44690e76d7da7f5bc72434a77effdd652fc1ba0d244cfe6bedebadef,20260729,v2
1702,train,6,18.000000,train=3|train_small=3|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,301d71c593caa253a1b98a07a3c146529d84fa503b177cb98a13737f716aa5a5,20260729,v2
1703,train,5,15.000000,train=3|train_small=2|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,7afc0a1ba05659c329ce5cbdfabb6e9f5eef3751b0d9a6ff7c14ec1915599992,20260729,v2
1704,train,4,12.000000,train=3|train_small=1|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,402a8590fe97c387c1f36310148b19320aed21c9554e6505c9bd6ac551582c8a,20260729,v2
1705,train,3,9.000000,train=3|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,4b1a8517abb82401cebfae56a2664fd5a942afa80c107f33283ae65e34d4a090,20260729,v2
1706,train,31,93.000000,train=17|train_small=14|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,b4bb66ee32677ef03e6524c97d2aae614e20406fa589fc1b18a9239ee82d1954,20260729,v2
1707,train,2,6.000000,train=1|train_small=1|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,3b9ed7c6586aec513e253ed6f137ff6abb8213eda4e3c94f48edc186195a94a1,20260729,v2
1708,train,46,138.000000,train=46|train_small=0|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,785649edee503bbef7c9d7f0a70b06f2870eb431a1f7490d5ca969b498c37e17,20260729,v2
1709,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,6327c17b63ce2b3a5fb24da2a445d620354eba7ac22fe51a71cae008c7311991,20260729,v2
1710,train,19,57.000000,train=12|train_small=7|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,355499e8da6303a620c685cba4682686cbb2b3de50efcaa43fabcb926621032c,20260729,v2
1711,train,12,36.000000,train=7|train_small=5|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,729a53db634928d354725f59542378e1db4b9af3415f95128f3c541e7e010930,20260729,v2
1712,train,4,12.000000,train=3|train_small=1|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,354162264a5a77e653eaf59e228ff8577270b00544db9e23bb8420ba91801bac,20260729,v2
1713,train,4,12.000000,train=4|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,8e22670ba47f263fda287176e8e1f6778f2586b475a73524abe24f03935eae2a,20260729,v2
1714,excluded,1,3.000000,train=0|train_small=1|part=0|test=0,0,1,ineligible,singleton_speaker,a0a71fc0790f782a913c2324b6d369ab7191ee81543c021d6f26b3c637789d2a,20260729,v2
1715,excluded,1,3.000000,train=0|train_small=1|part=0|test=0,0,1,ineligible,singleton_speaker,dfc1528bc74dbc23d487ea7dafe5ed3d41e652591ba6204a0a5fbc2d653dcf58,20260729,v2
1716,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,d9aefb6e44ff25b014cc6ace3dbfc147a4620d6cffbe8f5777ed19abd4b341d3,20260729,v2
1717,train,2,6.000000,train=2|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,463c6bd5ea758d093470983b8e26d62a16b306c81cc2d653a23ae4e52d55efca,20260729,v2
1718,train,3,9.000000,train=1|train_small=2|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,e0d20689334b4bbda7bfbce0904de9b95d22009468e1fa3a10401dcc6a0960fa,20260729,v2
1719,train,8,24.000000,train=3|train_small=5|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,fc8318f4bbce6f3ef804d109ceffc1748d956fd60314174600c4e539c4b97cd4,20260729,v2
1720,train,2,6.000000,train=2|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,49957a7b97f69dacfe68475e98b17af2fd9a305073bf8c90684046f7bd42c04d,20260729,v2
1721,train,2,6.000000,train=0|train_small=2|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,a8af1c2edb0abaa726fa4475291ca710317572673fd561c853fc50fcb30b7fcb,20260729,v2
1722,train,3,9.000000,train=3|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,d7d5b17e734fbecb44a4c360d8186dce0c13d28a0a2cd87fa20e8c2e35520f6f,20260729,v2
1723,excluded,1,3.000000,train=1|train_small=0|part=0|test=0,0,1,ineligible,singleton_speaker,8401e753b249cd601fc2f722a70b3b5e1f3928171af0fafe072a43dbaba9034c,20260729,v2
1724,train,3,9.000000,train=3|train_small=0|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,046066a487b0174bb020f52b2cc9df405c5b1ea89ba15b21dab1eaf4dd11d531,20260729,v2
1725,train,5,15.000000,train=2|train_small=3|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,67b08bf85ff6984abac50d241402197ecea95b2ceb814edb23c69d2233bb2179,20260729,v2
1726,train,13,39.000000,train=8|train_small=5|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,f0ff8a02aa6d06aeeffd34d52001fa98618e77e5a6104485a609003b8f4f381a,20260729,v2
1727,train,397,1191.000000,train=397|train_small=0|part=0|test=0,0,200-499,eligible_train,at_least_2_utterances,fbecfe4f243ea08ccf8e49a0150b26283d666ec02a181a66f66b97f4afcfb756,20260729,v2
1728,train,22,66.000000,train=15|train_small=7|part=0|test=0,0,20-49,eligible_train,at_least_2_utterances,5fb8f533b18fb92b377ec8a7fc0b165609864268abe403c75168530c32c72990,20260729,v2
1729,train,3,9.000000,train=0|train_small=0|part=0|test=3,0,2-19,eligible_train,at_least_2_utterances,36851adbfe2e8131a1bec06b9116fa2b1a4c2c8a0487f917a1b86f7fe7a4c099,20260729,v2
1730,train,4,12.000000,train=2|train_small=2|part=0|test=0,0,2-19,eligible_train,at_least_2_utterances,880b09a1b9b41147e892d024c27af8d41e0c2aa5ae3799f8808273edd5632ab0,20260729,v2
